"filename", "language", "JSON", "JSON with Comments", "XML", "SCSS", "CSS", "HTML", "TypeScript", "Vue", "comment", "blank", "total"
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/hotelCompany.json", "JSON", 25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/hotelRoom.json", "JSON", 29, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/login.json", "JSON", 19, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/logs.json", "JSON", 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/metrics.json", "JSON", 102, 0, 0, 0, 0, 0, 0, 0, 0, 1, 103
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/password.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/planStatus.json", "JSON", 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/register.json", "JSON", 24, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/reset.json", "JSON", 26, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/sessions.json", "JSON", 15, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/settings.json", "JSON with Comments", 0, 32, 0, 0, 0, 0, 0, 0, 0, 1, 33
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/taskChooseCar.json", "JSON", 29, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/taskChooseFlight.json", "JSON", 27, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/taskChooseHotelRoom.json", "JSON", 29, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/taskPaymentDetails.json", "JSON", 27, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/taskProceedCheckout.json", "JSON", 28, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/travelPlan.json", "JSON", 30, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/travelPlanProcess.json", "JSON", 38, 0, 0, 0, 0, 0, 0, 0, 0, 1, 39
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/travelPlanStartForm.json", "JSON", 27, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/traveler.json", "JSON", 25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/i18n/pt-br/user-management.json", "JSON", 31, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/index.html", "HTML", 0, 0, 0, 0, 0, 105, 0, 0, 30, 5, 140
"/Users/toacy/AgileKipRepos/akip-travel-example/travelTutorialCOMPLETE/src/main/webapp/swagger-ui/index.html", "HTML", 0, 0, 0, 0, 0, 75, 0, 0, 0, 7, 82
"Total", "-", 1910, 64, 15, 223, 150, 231, 6191, 7026, 221, 1251, 17282
